914,20/07/2020,2020s,22:00,Birmingham (UK/Wales),United Kingdom,United Kingdom,52.48184157,-1.89688643,Rectangle,Bus sized craft moving overhead at about 20 miles an hour. Silent with rear facing triple powerful lights still in view 20 min,N,https://nuforc.org/sighting/?id=165638
915,06/08/2020,2020s,23:09,Saint-Maurice-près-Crocq,Nouvelle Aquitaine,France,45.87455664,2.32590729,Triangle,Triangle with 4 stroboscobic white lights seen at 80 feet high,N,https://nuforc.org/sighting/?id=198192
916,12/08/2020,2020s,22:00,East Kilbride,South Lanarkshire,United Kingdom,55.7642522,-4.17769063,Disk,Disk shaped object that was hovering behind the trees on the golfcourse only a few feet above the ground.,N,https://nuforc.org/sighting/?id=173429
917,17/08/2020,2020s,22:14,Canton,GA,USA,34.23681607,-84.49001341,Triangle,A very large triangle shaped object low to the ground,N,https://nuforc.org/sighting/?id=175599
918,19/09/2020,2020s,23:00,Billings,MT,USA,45.7832162,-108.506283,Sphere,"I was coming down from the airport road to the heights, my friend points out the UFO, we drive down the heights to park, and under ufo",Y,https://nuforc.org/sighting/?id=194601
919,24/09/2020,2020s,21:30,Chico,CA,USA,39.72831101,-121.8385421,Unknown,"after checking out the bear fire, very large craft lept from under 10,000ft to outer space in 1 sec, and zipped around ~10,000mph+",N,https://nuforc.org/sighting/?id=181185
920,30/09/2020,2020s,18:45,Seymour,CT,USA,41.39731797,-73.0750344,Rectangle,Me and My fiance on our way to dinner have a rectangular UFO the size of a football field silently fly over car,N,https://nuforc.org/sighting/?id=179052
921,08/10/2020,2020s,14:28,Norman,OK,USA,35.22218822,-97.44525176,Rectangle,"Viewed a 5"" by 5"" UFO with an orbiter 15 ft away.",Y,https://nuforc.org/sighting/?id=179585
922,14/10/2020,2020s,20:30,Coupeville,WA,USA,48.21977465,-122.6863807,Rectangle,Complete detailed close encounter story,Y,https://nuforc.org/sighting/?id=193899
923,23/10/2020,2020s,19:00,North Port,FL,USA,27.07542693,-82.20360268,Triangle,Night. Parking lot. Craft silently moved across. Very low. V shape craft. Silent. Metallic. Lights reflected off it.,Y,https://nuforc.org/sighting/?id=189027
924,31/10/2020,2020s,00:03,Manassas,VA,USA,38.75125698,-77.47070533,Triangle,On 10/31/20 at 12:03am a brightly lit triangle passed silently over my car.Entire structure lit from inside.,Y,https://nuforc.org/sighting/?id=175503
925,18/12/2020,2020s,17:00,Great Barrington,MA,USA,42.19475062,-73.3637125,Triangle,"Triangle, 40 to 50 feet long, dark grey, a point of light on each corner, 3 very bright lights clustered on bottom middle, each about 4",N,https://nuforc.org/sighting/?id=170992
926,01/01/2021,2020s,03:00,[UNSPECIFIED],[UNSPECIFIED],International Waters,15,-70,Orb,Orb flying sporadically a few hundred yards off of our cruise ship.,Y,https://nuforc.org/sighting/?id=179402
927,18/01/2021,2020s,03:28,Port Coquitlam,BC,Canada,49.26298601,-122.780595,Orb,"Entity resembling grey alien in my home left my daughters room, then in my room sedated me. I woke 4 mins later to see orb outside",Y,https://nuforc.org/sighting/?id=176390
928,21/01/2021,2020s,15:05,Clifton,VA,USA,38.78012493,-77.38673587,Unknown,"8 Objects Seen High in Circular Formation, 6 Disappear, and 2 Travel West",N,https://nuforc.org/sighting/?id=178517
929,10/02/2021,2020s,19:00,Seymour,CT,USA,41.39731797,-73.0750344,Teardrop,Me and My fiance seen a craft the size of a football field glide silently over the road in front of our car.,N,https://nuforc.org/sighting/?id=173015
930,11/02/2021,2020s,06:17,[UNSPECIFIED],MI,USA,44.3467,-85.4102,Orb,"UFO flew at high speeds from out of sight, stopped above field, shot out yellow plasma propellant, flew out of sight in 1 second",Y,https://nuforc.org/sighting/?id=174954
931,24/02/2021,2020s,13:31,Virginia Beach,VA,USA,36.85009538,-75.97849659,Light,A bright flash of white light from straight ahead that passed directly under our airplane within 3-5 seconds of appearing,N,https://nuforc.org/sighting/?id=173496
932,28/02/2021,2020s,08:20,Kennewick,WA,USA,46.20874627,-119.1200391,Triangle,Huge black triangle with 3-4 lights on the sides floating above my house.,Y,https://nuforc.org/sighting/?id=162304
933,01/03/2021,2020s,08:15,Richardson,TX,USA,32.94830243,-96.73088716,Cylinder,Very large fat Cylinder craft close to my location,Y,https://nuforc.org/sighting/?id=179060
934,06/03/2021,2020s,15:58,St. Joseph,MI,USA,42.09417476,-86.48840081,Sphere,Metallic sphere. Clear photograph at beach. Object went up and down the shoreline before disappearing in the distance.,Y,https://nuforc.org/sighting/?id=193755
935,09/03/2021,2020s,19:43,Ball Ground,GA,USA,34.33754675,-84.37889678,[UNSPECIFIED],MADAR Node 129 (spikes found in data).,N,https://nuforc.org/sighting/?id=170115
936,09/03/2021,2020s,19:43,Ball Ground,GA,USA,34.33754675,-84.37889678,Cylinder,"Bright cylinder, rectangle observed above roof. Sensed by service dog, camera and madar.",N,https://nuforc.org/sighting/?id=170887
937,11/03/2021,2020s,18:45,Clinton,MS,USA,32.34200582,-90.32203013,Triangle,"Triangle, about 20-25 ft sides. Moved slowly ( 20-35 mph). No sound. Red light on bottom in middle. Really bright white light on front",N,https://nuforc.org/sighting/?id=181061
938,26/03/2021,2020s,07:15,Luning,NV,USA,38.50535875,-118.1784233,Triangle,US Military transporting UFO in Nevada,N,https://nuforc.org/sighting/?id=162960
939,01/04/2021,2020s,23:00,Mulvane,KS,USA,37.47456284,-97.24389325,Triangle,My friend and I were driving late night in a rural area and saw a triangle UAP hovering closely above our vehicle.,N,https://nuforc.org/sighting/?id=190025
940,09/04/2021,2020s,22:25,Woodstock,NH,USA,43.97771462,-71.68372254,Disk,Blinking lights in the sky on normal route home and 4 hours of missing time,N,https://nuforc.org/sighting/?id=174998
941,06/05/2021,2020s,18:48,Moab,UT,USA,38.57356292,-109.5510962,Sphere,"Filmed two spherical metal objects fly by, both following the same flight path.",Y,https://nuforc.org/sighting/?id=176140
942,09/05/2021,2020s,04:50,Saint Labre,MB,Canada,49.33367243,-96.03521382,Rectangle,I was outside and saw an object floating above my house.,Y,https://nuforc.org/sighting/?id=183409
943,10/05/2021,2020s,12:15,North of Sarasota,FL,USA,27.33686975,-82.53131414,Oval,"Various UFO's photographed May 10, 2021 from a United Airlines airplane between St. Petersburg and Sarasota FL.",Y,https://nuforc.org/sighting/?id=165887
944,15/05/2021,2020s,21:45,W.T. Wooten Wild Life Are,WA,USA,46.34135253,-117.676694,Oval,Unpacking for camp we all see large cylinder 200 yards long with 6 lights on it moving slow and making no sound 400 to 500 yards away,N,https://nuforc.org/sighting/?id=175496
945,21/05/2021,2020s,17:40,Robertson,Western Cape,South Africa,-33.81422752,19.89753932,Orb,Craft approached me with 1 very strong but not blinding centre light parking above me from ca.25 metres,N,https://nuforc.org/sighting/?id=180051
946,21/05/2021,2020s,19:20,Owensboro,KY,USA,37.76733137,-87.11229767,Disk,"Saucer disk larger than a large SUV ascended from the field next to my house, where I lived at the time, in a tumbling motion.",N,https://nuforc.org/sighting/?id=177435
947,21/05/2021,2020s,16:40,Not sure (was in airplane),[UNSPECIFIED],[UNSPECIFIED],38.82,-79.82,Sphere,"A spinning silverish sphere passed under my aircraft at high rate of speed, saw out window.",N,https://nuforc.org/sighting/?id=175440
948,26/05/2021,2020s,13:00,Sapulpa,OK,USA,35.99935919,-96.11613991,Disk,"I witnessed a UFO near my house. Metallic, omnidirectional, silent, observed us, displayed its lights to us before flying away",N,https://nuforc.org/sighting/?id=196239
949,05/06/2021,2020s,07:30,Rainhill,England,United Kingdom,53.41559447,-2.7649252,Sphere,Brushed aluminium silver solid metallic sphere dropped from the sky and crossed directly overhead.,N,https://nuforc.org/sighting/?id=181554
950,11/06/2021,2020s,22:15,Huntley,IL,USA,42.16821139,-88.42780235,Unknown,Clear night sky van-sized object floating no sound,N,https://nuforc.org/sighting/?id=175364
951,13/06/2021,2020s,06:00,Kyzylorda,Kyzylorda Region,Kazakhstan,44.85142235,65.4813586,Disk,I saw a metallic flying object in the sky near Kyzylorda. It had a round shape with a middle part resembling a disk. The object hovered,N,https://nuforc.org/sighting/?id=187915
952,22/06/2021,2020s,00:36,Buffalo,NY,USA,42.88715434,-78.87817777,Teardrop,The large metallic object sat just above the trees,N,https://nuforc.org/sighting/?id=177308
953,08/07/2021,2020s,18:15,Pleasant Prairie,WI,USA,42.55284422,-87.93431272,Triangle,"We saw two large black triangles, they had 3 circular white/cream lights, one on each tip. No sound",N,https://nuforc.org/sighting/?id=198160
954,14/07/2021,2020s,21:00,Wainwright,AB,Canada,52.84315621,-110.8503917,Triangle,"Close-range observation of silent, black triangular craft near CFB Wainwright. ""Oz Factor"" silence experienced.",Y,https://nuforc.org/sighting/?id=195779
955,31/07/2021,2020s,03:30,Klerksdorp,North West,South Africa,-26.86042786,26.66339479,Other,UAP over Rhino Sanctuary.,Y,https://nuforc.org/sighting/?id=178319
956,07/08/2021,2020s,22:49,Victor,CO,USA,38.70998938,-105.1403137,Circle,Multiple Circular Objects Hovered Over Local Gold Mine,Y,https://nuforc.org/sighting/?id=171743
957,09/08/2021,2020s,04:15,[UNSPECIFIED],ID,USA,44.0682,-114.742,Sphere,Being walking out of woods into electrical glowing field.,N,https://nuforc.org/sighting/?id=183673
958,18/08/2021,2020s,04:45,Hoquiam,WA,USA,46.97719483,-123.8836151,Oval,"Could not see the top or bottom till it started turning and could see the top, it was huge. 3 stars flew to the craft, gone in a flash",N,https://nuforc.org/sighting/?id=191568
959,19/08/2021,2020s,22:30,Port Angeles,WA,USA,48.11797984,-123.4297211,Disk,Stargazing with binoculars I saw a ship land on the mountain in front of my home,N,https://nuforc.org/sighting/?id=175116
960,21/08/2021,2020s,03:30,Winslow,IN,USA,38.38223935,-87.21314249,Triangle,Huge triangle above me hovering with 3 lights shape of a traingle,N,https://nuforc.org/sighting/?id=182415
961,03/09/2021,2020s,23:30,Ontario (Canada),ON,Canada,51.49137078,-86.59602385,Sphere,"Seen lights flashing in the sky like high beams. Lights stopped, seconds later an enormous sphere with giant coloums appeared.",N,https://nuforc.org/sighting/?id=165722
962,06/09/2021,2020s,13:00,Knjazevac,[UNSPECIFIED],Serbia,43.56884156,22.2575276,Circle,Undefined aircraft,Y,https://nuforc.org/sighting/?id=180039
963,13/09/2021,2020s,12:30,Edmonton,AB,Canada,53.54740694,-113.4927,Sphere,Huge sphere like 10 meters in diameter with six symmetrical cone like spikes.,Y,https://nuforc.org/sighting/?id=170904
964,07/10/2021,2020s,22:30,Artesia,NM,USA,32.84264908,-104.4033917,Changing,Box/Triangle/Orb/Fireball,N,https://nuforc.org/sighting/?id=196394
965,10/10/2021,2020s,23:00,Ringgold,LA,USA,32.32878571,-93.28008257,Triangle,"Triangle shape with a light on each corner, one spotlight on me, hovering with no sound bigger than a car slow moving.",Y,https://nuforc.org/sighting/?id=175470
966,15/10/2021,2020s,22:00,Peru,IN,USA,40.75371395,-86.06884914,Disk,"Military base closes for day, UFO seen leaving base.",N,https://nuforc.org/sighting/?id=172507
967,21/10/2021,2020s,00:01,Natchitoches,LA,USA,31.76030036,-93.08650048,Rectangle,Large metallic rectangular craft with metal x shaped scaffolding on either side of it.,N,https://nuforc.org/sighting/?id=185047
968,21/10/2021,2020s,23:10,Calgary,AB,Canada,51.04391533,-114.0720522,Cigar,Object was flying east at great speed glowing bright florescent blue and changed direction instantly and 5 sec later it was gone,N,https://nuforc.org/sighting/?id=177451
969,30/10/2021,2020s,03:05,Warren,MI,USA,42.51450203,-83.01499799,Changing,8-10 min changing from pink to orange and not having much of a shape. Then flew high behind the clouds and lit up 3x.,N,https://nuforc.org/sighting/?id=182883
970,31/10/2021,2020s,07:15,Sisal,Yucatan,Mexico,21.16683787,-90.02463533,Oval,"Large bronze metallic cigar-shaped object appeared suddenly with bright flash over land from Sisal pier, Yucatan. Visible 5-10 seconds",Y,https://nuforc.org/sighting/?id=197845
971,07/11/2021,2020s,02:41,Bethlehem,GA,USA,33.93232849,-83.71390159,Triangle,Black Triangle UFO hovering and zigzagging near home. 150 from the ground when hovering. Three white lights on each corner and no Noise,N,https://nuforc.org/sighting/?id=184956
972,10/11/2021,2020s,11:45,Ashford (UK/England),[UNSPECIFIED],United Kingdom,51.14496862,0.87385533,Other,I don’t know what this was,N,https://nuforc.org/sighting/?id=165798
973,13/11/2021,2020s,20:40,Jupiter,MO [sic - More likely FL as per location details],USA,26.94278964,-80.08123651,Triangle,Translucent silent triangle craft went right over me,N,https://nuforc.org/sighting/?id=176875
974,13/11/2021,2020s,20:25,Richmond,VA,USA,37.54153272,-77.43532454,Rectangle,Saw a craft that looked like a vertical bay of stadium lights. It was traveling north on powhite and I saw it exiting on to Jahnke,N,https://nuforc.org/sighting/?id=198161
975,15/11/2021,2020s,03:22,Auburndale,FL,USA,28.06736621,-81.78945171,Circle,Huge Bright Moving Moon,N,https://nuforc.org/sighting/?id=165775
976,17/11/2021,2020s,20:15,Phoenixville,PA,USA,40.13034185,-75.51516062,Triangle,"Noiseless, triangular craft spotted flying low over Phoenixville, PA parking lot",N,https://nuforc.org/sighting/?id=165800
977,18/11/2021,2020s,21:00,Mafraq,[UNSPECIFIED],Jordan,32.34331008,36.20200095,Cigar,"A dark, disk-shaped craft, with bright white lights arranged in circular patterns around its outer edge. Large, close to ground.",N,https://nuforc.org/sighting/?id=191270
978,18/11/2021,2020s,18:30,Hurley,WI,USA,46.44967745,-90.18624344,Triangle,My kids and I witnessed an object maybe 100 feet above us.,Y,https://nuforc.org/sighting/?id=166049
979,19/11/2021,2020s,17:00,Near Mt. Vernon,ME,USA,44.50104626,-69.98885226,Sphere,"Spherical object which ejected a total of 10 smaller spheres, which disintegrated",N,https://nuforc.org/sighting/?id=165859
980,21/11/2021,2020s,20:30,Claycomo,MO,USA,39.20327225,-94.49154206,Circle,Circular object moving in NE direction. No sound or engine noise detected.,Y,https://nuforc.org/sighting/?id=165522
981,22/11/2021,2020s,16:20,Chicopee,MA,USA,42.14873068,-72.60833904,Other,Square white and light gray object circling in and out of the clouds.,Y,https://nuforc.org/sighting/?id=166072
982,23/11/2021,2020s,20:30,Wheatfield Twp.,MI,USA,42.64768593,-84.32970902,Sphere,Large sphere of blue light passed above the neighborhood.,N,https://nuforc.org/sighting/?id=165580
983,24/11/2021,2020s,19:30,Derry,PA,USA,40.33399127,-79.29974766,Other,I sighted a C shape 8 foot tall partly cloaked craft silently hovering next to a telephone pole.,Y,https://nuforc.org/sighting/?id=171810
984,25/11/2021,2020s,23:00,Big Coppitt,FL,USA,24.59800163,-81.66108067,Circle,Roundish orange colored object moving parallel to ground constant speed no sound,Y,https://nuforc.org/sighting/?id=165728
985,25/11/2021,2020s,04:30,Heber City,UT,USA,40.49243559,-111.4136801,Sphere,Witnessed a metallic disc or sphere traveling East to West.,N,https://nuforc.org/sighting/?id=176075
986,26/11/2021,2020s,11:45,Los Angeles,CA,USA,34.0564552,-118.2579761,Disk,"Tilted disc towards me, hovering at about the height of a helicopter.",Y,https://nuforc.org/sighting/?id=182371
987,26/11/2021,2020s,20:00,"Swift Creek, south of Raleigh",NC,USA,35.38269066,-77.26942141,Other,"Five pulsing green lights and a large object that blocked out much of the sky, followed for five minutes",Y,https://nuforc.org/sighting/?id=165869
988,29/11/2021,2020s,01:00,Absecon,NJ,USA,39.4321548,-74.49986709,Chevron,"Witness a triangular shaped object fly over my home on November 30, 2001 approximately 12:30-1:00 am. Crystal clear night sky.",Y,https://nuforc.org/sighting/?id=165622
989,01/12/2021,2020s,19:30,Lords Valley,PA,USA,41.36839502,-75.06239475,Triangle,A brightly lit triangle with many yellow lights on perimiter and interior of craft surface.,N,https://nuforc.org/sighting/?id=165613
990,02/12/2021,2020s,18:30,Pinetop,AZ,USA,34.02671815,-109.6410557,Circle,It was a bright light that stayed beside my car for about 10 minutes then disappeared. About 10 minutes later it was in front of me.,Y,https://nuforc.org/sighting/?id=165624
991,03/12/2021,2020s,19:00,Stockbridge,GA,USA,33.54374309,-84.22892879,Other,Completely silent low altitude very long stream of lights traveling upward at a slow speed over Stockbridge GA at 7:09 PM,Y,https://nuforc.org/sighting/?id=165669
992,03/12/2021,2020s,19:00,Cannon AFB,NM,USA,34.38988338,-103.3178339,Other,Line of about 20 white crafts moving in formation.,Y,https://nuforc.org/sighting/?id=165664
993,03/12/2021,2020s,20:00,Hiddenite,NC,USA,35.90385028,-81.09045456,Formation,long line of lights evenly spaced all moving in unisom,N,https://nuforc.org/sighting/?id=165655
994,03/12/2021,2020s,18:00,Sparta,CO,USA,36.50541769,-81.12085942,Formation,Saw the object while in flight,Y,https://nuforc.org/sighting/?id=165665
995,03/12/2021,2020s,18:30,Mission,KS,USA,39.02751173,-94.65545562,Triangle,"Saw 1 black triangle flying East at low altitude. It was dark out. Solid green lights on 2 front corners, red light on back corner.",Y,https://nuforc.org/sighting/?id=165693
996,03/12/2021,2020s,18:30,Highlands Ranch,CO,USA,39.54828879,-104.9742946,Cigar,"Line of lights lasted about 30 seconds, moving quickly at an angle",Y,https://nuforc.org/sighting/?id=165661
997,08/12/2021,2020s,13:00,Newbury Park,CA,USA,34.18067714,-118.9090941,Triangle,Semitransparent triangular craft with large white bright spheres on each of the three corners,Y,https://nuforc.org/sighting/?id=165805
998,08/12/2021,2020s,19:30,Baldwin,MI,USA,43.89667525,-85.85171849,Unknown,"Seen what I thought was a plane until it stopped in the air above my car, then I realized it was too low and slow to be any airplane.",N,https://nuforc.org/sighting/?id=165770
999,09/12/2021,2020s,21:00,Cisco Grove,CA,USA,39.31066521,-120.5398868,Other,Object and lights forrest illumination,N,https://nuforc.org/sighting/?id=165806
1000,10/12/2021,2020s,22:45,Little Rock,AR,USA,34.74316943,-92.27431709,Circle,It was 9 to 12 Orange Balls moving southwest,N,https://nuforc.org/sighting/?id=165885
1001,12/12/2021,2020s,19:00,Jumping Branch,WV,USA,37.6585009,-80.97647955,[UNSPECIFIED],Large object moving extremely slow. No sound. Red/yellow/white lights alternating in a pattern. Triangular/ovoid. Zero explanation,N,https://nuforc.org/sighting/?id=165872
1002,14/12/2021,2020s,06:00,Madison,NC,USA,36.38537788,-79.95978297,Circle,"Object appeared, grew in size and brightness, reduced size and brightness then began to move.",N,https://nuforc.org/sighting/?id=165858
1003,15/12/2021,2020s,20:45,Ocean Isle Beach,NC,USA,33.88556333,-78.4375974,Changing,Sighting began with 2 orange glows proceeded by small randomly pulsating white lights. Then the lights moved back and forth in the sky.,N,https://nuforc.org/sighting/?id=165886
1004,15/12/2021,2020s,15:15,Syracuse,NY,USA,43.04917802,-76.14846478,Fireball,"“Fireball” of green light, vertically descending then rapidly leveling to fly horizontally and disappearing like a light switch snapped",N,https://nuforc.org/sighting/?id=165873
1005,15/12/2021,2020s,00:45,Bradford,ON,Canada,44.11475096,-79.56494641,Disk,"2 ufos hovering in my backyard, 40-50ft high",N,https://nuforc.org/sighting/?id=165875
1006,16/12/2021,2020s,17:15,San Diego,CA,USA,32.715511,-117.1613712,Triangle,Saw triangular shaped object,N,https://nuforc.org/sighting/?id=165877
1007,16/12/2021,2020s,23:45,Cincinnati,OH,USA,39.10299358,-84.51110599,Triangle,Look like 1 or 3 crafts from North traveling south in tight formation. Seemed to bob up and down as they traveled.,Y,https://nuforc.org/sighting/?id=165888
1008,18/12/2021,2020s,07:00,[UNSPECIFIED],[UNSPECIFIED],[UNSPECIFIED],50.1,-13.4,Light,Saw a rare red light on the top of the clouds when flying at night.,Y,https://nuforc.org/sighting/?id=166026
1009,24/12/2021,2020s,23:00,Jacksonville Beach,FL,USA,30.2848637,-81.39624191,Rectangle,Dark rectangular object with 6 lights flying North toward Atlantic Beach along the coast.,Y,https://nuforc.org/sighting/?id=166027
1010,29/12/2021,2020s,21:26,Englewood,FL,USA,26.95204903,-82.35390934,Triangle,"3 of us looking upward at clear night sky and we watch a large triangular shaped, relatively slow moving object for approximately 2 min",Y,https://nuforc.org/sighting/?id=166090
1011,01/01/2022,2020s,03:16,Anna,TX,USA,33.34907163,-96.55061894,Circle,out to smoke looked up and 2 dark shapes above clouds with light around them and flickering,Y,https://nuforc.org/sighting/?id=166098
1012,01/01/2022,2020s,00:00,Kempton,IL,USA,40.93559624,-88.23729879,Triangle,Black triangle with two white lights on the back and a figure by one of the lights look like a human. went into the portal @disappeare,N,https://nuforc.org/sighting/?id=194020
1013,02/01/2022,2020s,05:50,Los Angeles,CA,USA,34.0564552,-118.2579761,Star,Three star formation in. AM sky,Y,https://nuforc.org/sighting/?id=176948
1014,06/01/2022,2020s,05:05,Wycheproof,Victoria,Australia,-36.07692724,143.2253047,Light,NOT STARLINK. A double helix trail of lights came down from the sky and paraded in front of me and my daughters eyes,Y,https://nuforc.org/sighting/?id=198632
1015,19/01/2022,2020s,22:30,Navassa,NC,USA,34.25713261,-77.99578342,Other,I witnessed a craft in extremely close proximity.,Y,https://nuforc.org/sighting/?id=166330
1016,20/01/2022,2020s,21:30,Paklaniai,Kaunas County,Lithuania,55.34300287,23.1394314,Oval,Oval shaped hudge flying object with lights,Y,https://nuforc.org/sighting/?id=194492
1017,22/01/2022,2020s,15:00,Montesano,WA,USA,46.97942215,-123.6007923,Diamond,Chrome diamond craft that transformed into a shpere,N,https://nuforc.org/sighting/?id=175934
1018,24/01/2022,2020s,05:00,Columbus,OH,USA,39.96396142,-83.00318771,[UNSPECIFIED],Unknown vehicle Hovering over tree front west back east bottom cover with led lights two strobe north and south of wingspan,N,https://nuforc.org/sighting/?id=171285
1019,28/01/2022,2020s,21:15,Yelm,WA,USA,46.94199581,-122.6062354,Triangle,20+ triangular craft hovering in sky above us,Y,https://nuforc.org/sighting/?id=166988
1020,01/02/2022,2020s,06:08,Cave Springs,AR,USA,36.26506637,-94.23233012,Cross,X or Plus Sign shape moving slow and silent upward angle,Y,https://nuforc.org/sighting/?id=166553
1021,04/02/2022,2020s,22:05,[UNSPECIFIED],[UNSPECIFIED],[UNSPECIFIED],0,0,Circle,A flash of green light lit the whole sky then a circular lit up aircraft came we thought it was a plane but it made no noise and didn't,N,https://nuforc.org/sighting/?id=166582
1022,09/02/2022,2020s,20:30,Virginia Beach,VA,USA,36.85009538,-75.97849659,Light,Started as one object then increased in number,N,https://nuforc.org/sighting/?id=185148
1023,22/02/2022,2020s,14:30,Tucson,AZ,USA,32.25263011,-110.9765863,Formation,I witnessed a huge V formation with 5 lights silently hovering.,Y,https://nuforc.org/sighting/?id=166859
1024,07/03/2022,2020s,07:00,honolulu,HI,USA,21.3095008,-157.8577084,Orb,"3 orbs floating stationary above Oahu, seen on the eastside of kailua and later on over Honolulu/ala moana",Y,https://nuforc.org/sighting/?id=177011
1025,10/03/2022,2020s,19:20,Haslet,TX,USA,32.97502154,-97.34799852,Disk,Flying saucer in the sky,Y,https://nuforc.org/sighting/?id=167028
1026,12/03/2022,2020s,13:01,[UNSPECIFIED],VA [sic - Report coords place them in AZ (Arizona)],USA,33.49126,-112.56869,Other,"Very large rectangular box shaped object, up to 280 meters on one side, calculated speed about 725 kph, silent.",Y,https://nuforc.org/sighting/?id=186948
1027,15/03/2022,2020s,12:00,Palm Springs,CA,USA,33.82349311,-116.5115956,Disk,It's been years since my sighting but I think about it every day I feel an obligation to report it in case anyone else saw it too.,N,https://nuforc.org/sighting/?id=189401
1028,21/03/2022,2020s,19:30,Ho Chi Minh City,Ho Chi Minh City,Vietnam,10.82321315,106.6322221,Chevron,"Silent, dark chevron-shaped object flew over us and faded from view",Y,https://nuforc.org/sighting/?id=167175
1029,01/04/2022,2020s,21:55,Kansas City,MO,USA,39.09829707,-94.59340903,Rectangle,"Black rectangular craft with white, green and red lights on sides",N,https://nuforc.org/sighting/?id=173647
1030,10/04/2022,2020s,01:57,clarksburg,WV,USA,39.28109507,-80.3445876,Cigar,2 craft meet on ridge and disappear,N,https://nuforc.org/sighting/?id=167447
1031,21/04/2022,2020s,21:30,Corona De Tucson,AZ,USA,31.94949284,-110.7807314,Unknown,Saw greenish blue lights following us from the Pima County Fairgrounds,N,https://nuforc.org/sighting/?id=171670
1032,22/04/2022,2020s,19:00,Tulsa,OK,USA,36.15565469,-95.98933931,Cube,"Cube Sighting with 6 friends, resulting in an OBE and Musical Savant Syndrome",N,https://nuforc.org/sighting/?id=183308
1033,09/05/2022,2020s,03:30,Neijiang,Sichuan,China,29.58177128,105.0579635,Formation,"(1) two stars transformed into a geometric shape composed of 45 stars. (2) 45-star geometric figure, appearing as an elongated rectangl",Y,https://nuforc.org/sighting/?id=197032
1034,21/05/2022,2020s,13:22,Fond Du Lac,WI,USA,43.77320048,-88.44704821,Disk,Daylight sighting of a large silver disc type object.,N,https://nuforc.org/sighting/?id=174791
1035,28/05/2022,2020s,03:40,Bakersfield,CA,USA,35.37351185,-119.021747,Rectangle,Rectangular Red/Green Celestial Entity/UFO,Y,https://nuforc.org/sighting/?id=168537
1036,01/06/2022,2020s,18:30,Navarre,FL,USA,30.4109635,-86.9118541,Triangle,Large triangle with lights hovering at tree level,N,https://nuforc.org/sighting/?id=168635
1037,08/06/2022,2020s,19:30,Appleton,WI,USA,44.2628401,-88.41512213,Cigar,"Silver stainless steel cigar shape, no engine or navigation, clearly visible, 500 yard up, watch leave orbit with bright star burst",N,https://nuforc.org/sighting/?id=170877
1038,08/06/2022,2020s,17:00,Tylorstown,Wales,United Kingdom,51.6479266,-3.43221652,Disk,"While working seen UAP about 100 to 150m away, no noise, small battery-like taste, and turned invisible with a split second outline.",N,https://nuforc.org/sighting/?id=196222
1039,10/06/2022,2020s,02:30,[UNSPECIFIED],Hesse [sic - 'Hessen' Germany],Germany,50.54181,9.00329,Rectangle,"Object did not move, was rectangular, gold colored, was stationary in the air, above the tree line, and HUGE.",N,https://nuforc.org/sighting/?id=190355
1040,11/06/2022,2020s,21:30,Howell Township,NJ,USA,40.19691897,-74.16872525,Triangle,"Slow and quiet moving triangle in the sky, with three lights on each corner of the craft, one dead center",N,https://nuforc.org/sighting/?id=180439
1041,15/06/2022,2020s,21:20,Miraflores,Provincia de Lima,Peru,-12.12103234,-77.03245291,Chevron,"Huge silent chevron-shaped craft with 4 white dim lights flew slowly at low altitude over Miraflores, Lima, Peru during nighttime.",N,https://nuforc.org/sighting/?id=197425
1042,18/06/2022,2020s,02:00,Waterboro,ME,USA,43.58933985,-70.70825076,Triangle,"Curved wing/possibly triangular craft, row of strobing white lights, silent, slow glide.",N,https://nuforc.org/sighting/?id=176359
1043,19/06/2022,2020s,19:30,Arad,South District,Israel,31.26134032,35.21513253,Other,"Disc-shaped craft on its side with hole in it, flying low and then accelerating over hill",N,https://nuforc.org/sighting/?id=183399
1044,20/06/2022,2020s,21:00,[UNSPECIFIED],ON,Canada,50,-85,Cylinder,Took a video of a travelling cylinder shape object next to the airplane I was sitting in.,Y,https://nuforc.org/sighting/?id=174675
1045,27/06/2022,2020s,22:00,Dana Point,CA,USA,33.46743337,-117.6977873,Triangle,"Three lights in triangle formation fell like a shooting star, leveled off like a fighter jet, and cruised over the ocean, disapperaing.",N,https://nuforc.org/sighting/?id=178761
1046,29/06/2022,2020s,21:30,Duson,LA,USA,30.23586504,-92.18551604,Cigar,"Cigar and square UFOs, cloud-textured and pixelated, floated silently overhead—cloaked, surreal, unforgettable.",Y,https://nuforc.org/sighting/?id=171641
1047,02/07/2022,2020s,13:50,Honolulu,HI,USA,21.3095008,-157.8577084,Disk,Was a disk shape with a blue ring on the center with a metal gray looking color around the rest,Y,https://nuforc.org/sighting/?id=170211
1048,02/07/2022,2020s,04:15,Midvale,UT,USA,40.61105302,-111.8998768,Disk,Large disc slowly passing over courtyard and parking area of my apartment home at Wasatch Club apartments,N,https://nuforc.org/sighting/?id=170210
1049,04/07/2022,2020s,21:45,King,NC,USA,36.28083241,-80.35920714,Circle,"Bright red light, slow moving, no sound, made recorded video completely disappear, was approx 100ft over the tree tops",N,https://nuforc.org/sighting/?id=180179
